id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
34000264,Forsyth,Eloise Rowe's Day Care Home,Home,2 Star H 2C,3,1,0,0,0,1,1,0,2,4,8,8,Independent Family Residence,N,1,August,2022
34000264,Forsyth,Eloise Rowe's Day Care Home,Home,2 Star H 2C,3,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,N,1,August,2022
34000264,Forsyth,Eloise Rowe's Day Care Home,Home,2 Star H 2C,3,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,N,1,August,2022
34000495,Forsyth,Miss Dee's Day Care Home,Home,5 Star H 2C,0,1,0,0,1,1,3,0,0,5,8,8,Independent Family Residence,Y,1,August,2022
34000495,Forsyth,Miss Dee's Day Care Home,Home,5 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000495,Forsyth,Miss Dee's Day Care Home,Home,5 Star H 2C,0,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000497,Forsyth,Grant's Day Care,Home,4 Star H 2C,12,1,0,1,0,1,0,0,2,4,8,8,Independent Family Residence,Y,2,August,2022
34000497,Forsyth,Grant's Day Care,Home,4 Star H 2C,12,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,August,2022
34000497,Forsyth,Grant's Day Care,Home,4 Star H 2C,12,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,August,2022
34000504,Forsyth,Kiddie Luv Child Care Home,Home,4 Star H 2C,7,1,0,1,3,0,2,0,3,9,8,8,Independent Family Residence,Y,1,August,2022
34000504,Forsyth,Kiddie Luv Child Care Home,Home,4 Star H 2C,7,2,0,1,1,1,0,0,3,6,8,8,Independent Family Residence,Y,1,August,2022
34000504,Forsyth,Kiddie Luv Child Care Home,Home,4 Star H 2C,7,3,0,1,0,1,0,0,2,4,8,8,Independent Family Residence,Y,1,August,2022
34000513,Forsyth,Children Need Attention Learning Center,Home,5 Star H 2C,12,1,0,0,1,0,0,0,0,1,8,8,Independent Family Residence,Y,2,August,2022
34000513,Forsyth,Children Need Attention Learning Center,Home,5 Star H 2C,12,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,August,2022
34000513,Forsyth,Children Need Attention Learning Center,Home,5 Star H 2C,12,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,August,2022
34000517,Forsyth,Cozy's Place Day Care Home,Home,4 Star H 2C,6,1,0,0,0,0,2,0,2,4,8,8,Independent Family Residence,Y,1,August,2022
34000517,Forsyth,Cozy's Place Day Care Home,Home,4 Star H 2C,6,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000517,Forsyth,Cozy's Place Day Care Home,Home,4 Star H 2C,6,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000520,Forsyth,It Takes A Village Child Care Home,Home,4 Star H 2C,7,1,0,0,1,2,1,1,1,6,8,8,Independent Family Residence,Y,1,August,2022
34000520,Forsyth,It Takes A Village Child Care Home,Home,4 Star H 2C,7,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000520,Forsyth,It Takes A Village Child Care Home,Home,4 Star H 2C,7,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000538,Forsyth,Omega Wilcox Child Care Home,Home,4 Star H 2C,9,1,0,1,3,0,1,0,5,10,8,8,Independent Family Residence,Y,1,August,2022
34000538,Forsyth,Omega Wilcox Child Care Home,Home,4 Star H 2C,9,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000538,Forsyth,Omega Wilcox Child Care Home,Home,4 Star H 2C,9,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,August,2022
34000540,Forsyth,"Tonya's Tiny Tots, Llc",Home,5 Star H 2C,12,1,0,1,8,4,0,0,1,14,8,8,Independent Family Residence,Y,1,August,2022
34000540,Forsyth,"Tonya's Tiny Tots, Llc",Home,5 Star H 2C,12,2,0,0,2,2,0,0,3,7,8,8,Independent Family Residence,Y,1,August,2022
