id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
60000544,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,2,march,2017
60000544,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,2,march,2017
60000557,MECKLENBURG,CENTERS,3-STAR,1,0,12,18,13,22,9,1,75,82,82,Independent    Converted,N,2,march,2017
60000557,MECKLENBURG,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted,N,2,march,2017
60000557,MECKLENBURG,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,N,2,march,2017
60000563,MECKLENBURG,CENTERS,5-STAR,1,4,3,8,6,6,5,18,50,90,90,Independent    Religious,Y,9,march,2017
60000563,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Religious,Y,9,march,2017
60000563,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Religious,Y,9,march,2017
60000565,MECKLENBURG,CENTERS,5-STAR,1,0,0,0,0,0,0,140,140,125,125,Local Public   School,Y,9,march,2017
60000565,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,9,march,2017
60000565,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,9,march,2017
60000632,MECKLENBURG,CENTERS,4-STAR,1,1,1,1,0,1,0,5,9,12,12,Independent    Family,Y,2,march,2017
60000632,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,5,5,Independent    Family,Y,2,march,2017
60000632,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,2,march,2017
60000644,MECKLENBURG,CENTERS,4-STAR,1,0,0,0,0,0,0,56,56,100,100,Local Public   School,Y,3,march,2017
60000644,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
60000644,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
60000670,MECKLENBURG,CENTERS,4-STAR,1,0,0,0,0,0,0,2,2,12,12,Independent    Family,Y,1,march,2017
60000670,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,5,5,Independent    Family,Y,1,march,2017
60000670,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,1,march,2017
60000696,MECKLENBURG,CENTERS,4-STAR,1,0,0,0,1,1,2,1,5,12,12,Independent    Family,Y,1,march,2017
60000696,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,1,march,2017
60000696,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,5,5,Independent    Family,Y,1,march,2017
60000706,MECKLENBURG,CENTERS,4-STAR,1,2,2,2,3,2,1,0,12,12,12,Independent    Converted House,Y,4,march,2017
60000706,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted House,Y,4,march,2017
60000706,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted House,Y,4,march,2017
60000713,MECKLENBURG,CENTERS,5-STAR,1,11,12,16,17,16,5,6,83,199,199,Independent    Constructed for,Y,5,march,2017
60000713,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,5,march,2017
60000713,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,5,march,2017
60000717,MECKLENBURG,CENTERS,5-STAR,1,1,0,4,2,1,1,2,11,12,12,Independent    Family,Y,5,march,2017
60000717,MECKLENBURG,CENTERS,5-STAR,2,0,0,1,0,0,0,4,5,5,5,Independent    Family,Y,5,march,2017
60000717,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,5,march,2017
60000735,MECKLENBURG,CENTERS,5-STAR,1,0,0,0,0,0,0,63,63,150,150,Local Public   School,Y,5,march,2017
60000735,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
60000735,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
60000800,MECKLENBURG,CENTERS,5-STAR,1,0,0,0,0,0,0,48,48,100,100,Local Public   School,Y,5,march,2017
60000800,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
60000800,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
60000829,MECKLENBURG,CENTERS,5-STAR,1,0,0,0,35,49,36,0,120,135,135,Head Start     Constructed for,Y,6,march,2017
60000829,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start     Constructed for,Y,6,march,2017
60000829,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start     Constructed for,Y,6,march,2017
60000832,MECKLENBURG,CENTERS,4-STAR,1,1,1,2,1,1,0,0,6,12,12,Independent    Family,Y,4,march,2017
60000832,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,4,march,2017
60000832,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,4,march,2017
60000859,MECKLENBURG,CENTERS,4-STAR,1,7,14,20,15,17,3,0,76,95,95,Religious      Constructed for,Y,3,march,2017
60000859,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious      Constructed for,Y,3,march,2017
60000859,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious      Constructed for,Y,3,march,2017
60000879,MECKLENBURG,CENTERS,5-STAR,1,2,9,7,17,30,6,0,71,95,95,Independent    Converted,Y,6,march,2017
60000879,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,6,march,2017
60000879,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,6,march,2017
60000885,MECKLENBURG,CENTERS,5-STAR,1,0,0,0,0,0,0,66,66,150,150,Local Public   School,Y,6,march,2017
60000885,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,6,march,2017
60000885,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,6,march,2017
60000891,MECKLENBURG,CENTERS,4-STAR,1,7,8,10,0,0,0,0,25,45,45,Independent      Constructed for,Y,0,march,2017
60000891,MECKLENBURG,CENTERS,4-STAR,2,0,0,1,0,1,0,10,12,45,45,Independent      Constructed for,Y,0,march,2017
60000891,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent      Constructed for,Y,0,march,2017
60000902,MECKLENBURG,CENTERS,5-STAR,1,6,7,6,8,3,1,0,31,37,37,Independent      Converted House,Y,8,march,2017
60000902,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent      Converted House,Y,8,march,2017
60000902,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent      Converted House,Y,8,march,2017
60000917,MECKLENBURG,CENTERS,4-STAR,1,0,0,0,0,0,0,4,4,15,15,Independent      Family,Y,2,march,2017
60000917,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent      Family,Y,2,march,2017
60000917,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent      Family,Y,2,march,2017
60000924,MECKLENBURG,CENTERS,4-STAR,1,0,0,4,3,2,0,0,9,10,10,Independent      Family,Y,1,march,2017
60000924,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent      Family,Y,1,march,2017
60000924,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent      Family,Y,1,march,2017
60000927,MECKLENBURG,CENTERS,5-STAR,1,16,13,32,6,6,9,0,82,99,99,Religious        Religious,Y,0,march,2017
60000927,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious        Religious,Y,0,march,2017
60000927,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious        Religious,Y,0,march,2017
60000933,MECKLENBURG,CENTERS,4-STAR,1,1,4,6,2,4,0,8,25,75,75,Independent      Converted House,Y,6,march,2017
60000933,MECKLENBURG,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent      Converted House,Y,6,march,2017
60000933,MECKLENBURG,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent      Converted House,Y,6,march,2017
60000962,MECKLENBURG,CENTERS,5-STAR,1,2,4,5,4,4,3,1,23,49,49,Independent      Converted House,Y,6,march,2017
60000962,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent      Converted House,Y,6,march,2017
60000962,MECKLENBURG,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent      Converted House,Y,6,march,2017
60000968,MECKLENBURG,CENTERS,5-STAR,1,0,0,0,0,0,0,76,76,160,160,Community        Community,Y,7,march,2017
60000968,MECKLENBURG,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Community        Community,Y,7,march,2017
