id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
46000104,Hertford,Davis Kids College,Center,4 Star C 2C,3,2,0,0,0,0,0,0,0,0,60,60,Independent Converted Building,Y,10,December,2020
46000104,Hertford,Davis Kids College,Center,4 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,10,December,2020
46000125,Hertford,Cada Hertford County Head Start / Ehs Center,Center,5 Star C 2C,10,1,0,0,12,42,52,12,0,118,126,126,Head Start Constructed for Child,Y,28,December,2020
46000125,Hertford,Cada Hertford County Head Start / Ehs Center,Center,5 Star C 2C,10,2,0,0,0,0,0,0,0,0,0,0,Head Start Constructed for Child,Y,28,December,2020
46000125,Hertford,Cada Hertford County Head Start / Ehs Center,Center,5 Star C 2C,10,3,0,0,0,0,0,0,0,0,0,0,Head Start Constructed for Child,Y,28,December,2020
46000132,Hertford,"Little Stepping Stones Day Care, Llc",Center,3 Star C 2C,11,1,3,5,12,2,4,0,19,45,49,49,Independent Converted Building,Y,7,December,2020
46000132,Hertford,"Little Stepping Stones Day Care, Llc",Center,3 Star C 2C,11,2,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,7,December,2020
46000132,Hertford,"Little Stepping Stones Day Care, Llc",Center,3 Star C 2C,11,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,7,December,2020
46000135,Hertford,Millennium Christian Daycare Inc,Center,Other,6,1,5,6,8,7,4,4,5,39,70,70,Religious Modular,Y,8,December,2020
46000135,Hertford,Millennium Christian Daycare Inc,Center,Other,6,2,0,0,0,0,0,0,0,0,0,0,Religious Modular,Y,8,December,2020
46000135,Hertford,Millennium Christian Daycare Inc,Center,Other,6,3,0,0,0,0,0,0,0,0,0,0,Religious Modular,Y,8,December,2020
46000138,Hertford,Learning Unlimited Child Care Center,Center,3 Star C 2C,7,1,1,9,7,8,3,1,6,35,63,63,Independent Converted Building,Y,1,December,2020
46000138,Hertford,Learning Unlimited Child Care Center,Center,3 Star C 2C,7,2,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,1,December,2020
46000138,Hertford,Learning Unlimited Child Care Center,Center,3 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,1,December,2020
46000143,Hertford,Rehoboth Babies,Center,4 Star C 2C,4,1,0,1,0,1,0,0,0,2,12,12,Independent Family Residence,N,3,December,2020
46000143,Hertford,Rehoboth Babies,Center,4 Star C 2C,4,2,0,0,0,0,0,0,0,0,12,0,Independent Family Residence,N,3,December,2020
46000143,Hertford,Rehoboth Babies,Center,4 Star C 2C,4,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,3,December,2020
46000147,Hertford,Pam's Kozy Kidz,Center,Temp C,12,1,0,0,0,0,0,0,0,0,30,0,Independent Modular,Y,0,December,2020
46000147,Hertford,Pam's Kozy Kidz,Center,Temp C,12,2,0,0,0,0,0,0,0,0,30,0,Independent Modular,Y,0,December,2020
46000147,Hertford,Pam's Kozy Kidz,Center,Temp C,12,3,0,0,0,0,0,0,0,0,0,0,Independent Modular,Y,0,December,2020
4659000,Hertford,Ahoskie Free Will Baptist Church Day Care,Center,Other,7,1,0,0,3,10,12,4,27,56,94,94,Religious Sponsored Religious,N,9,December,2020
4659000,Hertford,Ahoskie Free Will Baptist Church Day Care,Center,Other,7,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,N,9,December,2020
4659000,Hertford,Ahoskie Free Will Baptist Church Day Care,Center,Other,7,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,N,9,December,2020
47000087,Hoke,Tasha's Child Care,Home,3 Star H 2C,8,1,0,0,1,3,0,0,4,8,8,8,Independent Doublewide,Y,1,December,2020
47000087,Hoke,Tasha's Child Care,Home,3 Star H 2C,8,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,December,2020
47000087,Hoke,Tasha's Child Care,Home,3 Star H 2C,8,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,December,2020
47000135,Hoke,Growth And Development Child Care Home,Home,4 Star H 2C,1,1,1,0,1,1,0,0,3,6,8,8,Independent Family Residence,Y,1,December,2020
47000135,Hoke,Growth And Development Child Care Home,Home,4 Star H 2C,1,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
47000135,Hoke,Growth And Development Child Care Home,Home,4 Star H 2C,1,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,December,2020
47000151,Hoke,Abundantly Love Child Care,Home,4 Star H 2C,6,1,0,1,4,0,0,0,4,9,8,8,Independent Doublewide,Y,1,December,2020
47000151,Hoke,Abundantly Love Child Care,Home,4 Star H 2C,6,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,December,2020
47000151,Hoke,Abundantly Love Child Care,Home,4 Star H 2C,6,3,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,1,December,2020
47000156,Hoke,Day Of Joy Child Care,Home,4 Star H 2C,4,1,0,1,1,0,0,0,0,2,8,8,Independent Family Residence,Y,1,December,2020
47000156,Hoke,Day Of Joy Child Care,Home,4 Star H 2C,4,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
47000156,Hoke,Day Of Joy Child Care,Home,4 Star H 2C,4,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,December,2020
47000224,Hoke,Robin's Nest Family Child Care Home,Home,3 Star H 2C,11,1,1,2,0,1,0,0,1,5,8,8,Independent Family Residence,Y,1,December,2020
47000224,Hoke,Robin's Nest Family Child Care Home,Home,3 Star H 2C,11,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
47000224,Hoke,Robin's Nest Family Child Care Home,Home,3 Star H 2C,11,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,December,2020
47000227,Hoke,Priscilla's Playroom,Home,4 Star H 2C,6,1,0,0,0,0,0,0,3,3,8,8,Independent Family Residence,Y,1,December,2020
47000227,Hoke,Priscilla's Playroom,Home,4 Star H 2C,6,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
47000227,Hoke,Priscilla's Playroom,Home,4 Star H 2C,6,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
47000238,Hoke,Lil' Jumping Jacks Home Daycare,Home,4 Star H 2C,1,1,1,1,1,1,1,0,3,8,8,8,Independent Doublewide,Y,1,December,2020
47000238,Hoke,Lil' Jumping Jacks Home Daycare,Home,4 Star H 2C,1,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,December,2020
47000238,Hoke,Lil' Jumping Jacks Home Daycare,Home,4 Star H 2C,1,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,December,2020
47000274,Hoke,Kids Of Character,Home,2 Star H 2C,8,1,0,0,1,1,1,0,2,5,8,8,Independent Family Residence,Y,1,December,2020
47000274,Hoke,Kids Of Character,Home,2 Star H 2C,8,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
47000274,Hoke,Kids Of Character,Home,2 Star H 2C,8,3,0,0,0,0,0,0,0,0,8,0,Independent Family Residence,Y,1,December,2020
47000292,Hoke,Tina's Tiny Toes,Home,3 Star H 2C,4,1,0,0,2,1,2,0,0,5,8,8,Independent Family Residence,Y,1,December,2020
47000292,Hoke,Tina's Tiny Toes,Home,3 Star H 2C,4,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
47000292,Hoke,Tina's Tiny Toes,Home,3 Star H 2C,4,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
47000307,Hoke,A Child's Joy Learning Center,Home,1 Star H 2C,11,1,0,1,1,0,1,0,2,5,8,8,Independent Family Residence,N,1,December,2020
47000307,Hoke,A Child's Joy Learning Center,Home,1 Star H 2C,11,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,N,1,December,2020
47000307,Hoke,A Child's Joy Learning Center,Home,1 Star H 2C,11,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,1,December,2020
47000035,Hoke,Children's Developmental Center,Center,5 Star C 2C,8,1,6,5,14,4,11,4,5,49,60,60,Mental Health Constructed for Child Care,Y,22,December,2020
47000035,Hoke,Children's Developmental Center,Center,5 Star C 2C,8,2,0,0,0,0,0,0,0,0,0,0,Mental Health Constructed for Child Care,Y,22,December,2020
47000035,Hoke,Children's Developmental Center,Center,5 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Mental Health Constructed for Child Care,Y,22,December,2020
47000103,Hoke,Hawkeye Child Development Center,Center,3 Star C 2C,3,1,2,1,4,8,5,0,8,28,79,79,Independent Converted Building,Y,5,December,2020
47000103,Hoke,Hawkeye Child Development Center,Center,3 Star C 2C,3,2,0,0,0,0,0,0,0,0,79,79,Independent Converted Building,Y,5,December,2020
47000103,Hoke,Hawkeye Child Development Center,Center,3 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,5,December,2020
47000120,Hoke,"Forever Kids Preschool & Daycare, Inc",Center,5 Star C 2C,1,1,9,12,13,29,41,12,0,116,135,135,Independent Converted Building,Y,20,December,2020
47000120,Hoke,"Forever Kids Preschool & Daycare, Inc",Center,5 Star C 2C,1,2,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,20,December,2020
47000120,Hoke,"Forever Kids Preschool & Daycare, Inc",Center,5 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,20,December,2020
47000124,Hoke,Hoke Head Start,Center,5 Star C 2C,10,1,0,0,0,50,68,1,0,119,131,131,Head Start Constructed for Child Care,N,16,December,2020
47000124,Hoke,Hoke Head Start,Center,5 Star C 2C,10,2,0,0,0,0,0,0,0,0,0,0,Head Start Constructed for Child Care,N,16,December,2020
47000124,Hoke,Hoke Head Start,Center,5 Star C 2C,10,3,0,0,0,0,0,0,0,0,0,0,Head Start Constructed for Child Care,N,16,December,2020
47000136,Hoke,Ma Dear's Developmental Day Care Center,Center,4 Star C 2C,12,1,4,5,7,2,2,2,7,29,50,50,Independent Converted House,Y,5,December,2020
47000136,Hoke,Ma Dear's Developmental Day Care Center,Center,4 Star C 2C,12,2,0,0,0,0,0,0,0,0,50,50,Independent Converted House,Y,5,December,2020
47000136,Hoke,Ma Dear's Developmental Day Care Center,Center,4 Star C 2C,12,3,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,5,December,2020
47000144,Hoke,Little Angels Childcare & Developmental Ctr Inc,Center,4 Star C 2C,3,1,2,3,2,1,6,4,5,23,46,46,Independent Converted House,Y,6,December,2020
47000144,Hoke,Little Angels Childcare & Developmental Ctr Inc,Center,4 Star C 2C,3,2,0,0,0,0,0,0,0,0,46,46,Independent Converted House,Y,6,December,2020
47000144,Hoke,Little Angels Childcare & Developmental Ctr Inc,Center,4 Star C 2C,3,3,0,0,0,0,0,0,0,0,46,46,Independent Converted House,Y,6,December,2020
47000148,Hoke,Forever Kids Preschool & School Age Program,Center,5 Star C 2C,1,1,0,0,0,0,28,9,63,100,76,76,Independent Constructed for Child Care,Y,10,December,2020
47000148,Hoke,Forever Kids Preschool & School Age Program,Center,5 Star C 2C,1,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,10,December,2020
47000148,Hoke,Forever Kids Preschool & School Age Program,Center,5 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,10,December,2020
47000165,Hoke,Barbara's Home Child Care,Center,3 Star C 2C,6,1,0,0,1,4,3,2,0,10,12,12,Independent Family Residence,Y,1,December,2020
47000165,Hoke,Barbara's Home Child Care,Center,3 Star C 2C,6,2,0,0,0,0,0,0,0,0,12,12,Independent Family Residence,Y,1,December,2020
47000165,Hoke,Barbara's Home Child Care,Center,3 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,December,2020
47000172,Hoke,Rockfish­hoke Elementary Pre­k Program,Center,5 Star C 2C,9,1,0,0,0,0,20,16,0,36,36,36,Local Public School School,Y,5,December,2020
47000172,Hoke,Rockfish­hoke Elementary Pre­k Program,Center,5 Star C 2C,9,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,5,December,2020
47000172,Hoke,Rockfish­hoke Elementary Pre­k Program,Center,5 Star C 2C,9,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,5,December,2020
47000173,Hoke,Sandy Grove Elementary Pre­k Program,Center,5 Star C 2C,10,1,0,0,0,0,31,4,0,35,36,36,Local Public School School,Y,5,December,2020
47000173,Hoke,Sandy Grove Elementary Pre­k Program,Center,5 Star C 2C,10,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,5,December,2020
47000173,Hoke,Sandy Grove Elementary Pre­k Program,Center,5 Star C 2C,10,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,5,December,2020
47000174,Hoke,Scurlock Elementary Pre­k And Ec Program,Center,5 Star C 2C,11,1,0,0,0,0,21,14,0,35,36,36,Local Public School School,Y,5,December,2020
47000174,Hoke,Scurlock Elementary Pre­k And Ec Program,Center,5 Star C 2C,11,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,5,December,2020
47000174,Hoke,Scurlock Elementary Pre­k And Ec Program,Center,5 Star C 2C,11,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,5,December,2020
47000175,Hoke,Hawk Eye Elementary Pre­k Program,Center,5 Star C 2C,4,1,0,0,0,0,24,11,0,35,36,36,Local Public School School,Y,5,December,2020
47000175,Hoke,Hawk Eye Elementary Pre­k Program,Center,5 Star C 2C,4,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,5,December,2020
47000175,Hoke,Hawk Eye Elementary Pre­k Program,Center,5 Star C 2C,4,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,5,December,2020
47000176,Hoke,Upchurch Elementary Pre­k & Ec Program,Center,5 Star C 2C,9,1,0,0,0,0,47,0,0,47,178,178,Local Public School School,Y,11,December,2020
47000176,Hoke,Upchurch Elementary Pre­k & Ec Program,Center,5 Star C 2C,9,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,11,December,2020
47000176,Hoke,Upchurch Elementary Pre­k & Ec Program,Center,5 Star C 2C,9,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,11,December,2020
47000177,Hoke,West Hoke Elementary Pre­k Program,Center,5 Star C 2C,1,1,0,0,0,0,19,1,0,20,54,54,Local Public School School,Y,5,December,2020
47000177,Hoke,West Hoke Elementary Pre­k Program,Center,5 Star C 2C,1,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,5,December,2020
47000177,Hoke,West Hoke Elementary Pre­k Program,Center,5 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,5,December,2020
47000183,Hoke,The Sunshine House #148,Center,3 Star C 2C,2,1,8,11,14,10,5,0,16,64,121,121,Independent Constructed for Child,Y,8,December,2020
47000183,Hoke,The Sunshine House #148,Center,3 Star C 2C,2,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,Y,8,December,2020
47000183,Hoke,The Sunshine House #148,Center,3 Star C 2C,2,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,Y,8,December,2020
47000186,Hoke,Garden Of Eden Childcare & Development Center,Center,3 Star C 2C,1,1,2,11,8,1,7,0,29,58,82,82,Independent Converted House,Y,9,December,2020
47000186,Hoke,Garden Of Eden Childcare & Development Center,Center,3 Star C 2C,1,2,0,0,0,0,0,0,0,0,82,82,Independent Converted House,Y,9,December,2020
47000186,Hoke,Garden Of Eden Childcare & Development Center,Center,3 Star C 2C,1,3,0,0,0,0,0,0,0,0,82,82,Independent Converted House,Y,9,December,2020
47000208,Hoke,"First Baptist Christian Academy, Inc.",Center,3 Star C 2C,9,1,8,11,8,8,7,3,19,64,106,106,Independent Converted Building,Y,14,December,2020
47000208,Hoke,"First Baptist Christian Academy, Inc.",Center,3 Star C 2C,9,2,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,14,December,2020
47000208,Hoke,"First Baptist Christian Academy, Inc.",Center,3 Star C 2C,9,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,14,December,2020
47000215,Hoke,Shirletha's Creative Learning Playhouse,Center,4 Star C 2C,9,1,0,1,2,4,4,2,0,13,12,12,Independent Family Residence,Y,3,December,2020
47000215,Hoke,Shirletha's Creative Learning Playhouse,Center,4 Star C 2C,9,2,0,0,0,0,0,0,0,0,12,12,Independent Family Residence,Y,3,December,2020
47000215,Hoke,Shirletha's Creative Learning Playhouse,Center,4 Star C 2C,9,3,0,0,0,0,0,0,0,0,12,12,Independent Family Residence,Y,3,December,2020
47000218,Hoke,Building Blocks Early Education Center­ Raeford,Center,3 Star C 2C,11,1,10,14,18,20,5,0,35,102,392,392,Religious Constructed for Child,Y,21,December,2020
47000218,Hoke,Building Blocks Early Education Center­ Raeford,Center,3 Star C 2C,11,2,0,0,0,0,0,0,0,0,392,392,Religious Constructed for Child,Y,21,December,2020
47000218,Hoke,Building Blocks Early Education Center­ Raeford,Center,3 Star C 2C,11,3,0,0,0,0,0,0,0,0,0,0,Religious Constructed for Child,Y,21,December,2020
47000249,Hoke,Precious Moments Playhouse Cc & Le Center Inc.,Center,3 Star C 2C,1,1,1,2,2,5,3,1,8,22,44,50,Independent Converted House,Y,4,December,2020
47000249,Hoke,Precious Moments Playhouse Cc & Le Center Inc.,Center,3 Star C 2C,1,2,0,0,0,0,0,0,0,0,44,50,Independent Converted House,Y,4,December,2020
47000249,Hoke,Precious Moments Playhouse Cc & Le Center Inc.,Center,3 Star C 2C,1,3,0,0,0,0,0,0,0,0,44,50,Independent Converted House,Y,4,December,2020
47000260,Hoke,Don D. Steed Elementary Pre­k Program,Center,5 Star C 2C,12,1,0,0,0,0,18,0,0,18,18,18,Local Public School School,N,3,December,2020
47000260,Hoke,Don D. Steed Elementary Pre­k Program,Center,5 Star C 2C,12,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
47000260,Hoke,Don D. Steed Elementary Pre­k Program,Center,5 Star C 2C,12,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
47000262,Hoke,Rockfish Christian Academy Ecdc Central,Center,Other,2,1,0,0,5,0,5,0,0,10,53,53,Religious Converted Building,Y,4,December,2020
47000262,Hoke,Rockfish Christian Academy Ecdc Central,Center,Other,2,2,0,0,0,0,0,0,0,0,0,0,Religious Converted Building,Y,4,December,2020
47000262,Hoke,Rockfish Christian Academy Ecdc Central,Center,Other,2,3,0,0,0,0,0,0,0,0,0,0,Religious Converted Building,Y,4,December,2020
47000268,Hoke,"Little Green Berets Daycare And Learning Center, I",Center,3 Star C 2C,5,1,7,5,9,6,3,0,12,42,53,53,Independent Constructed for Child,Y,6,December,2020
47000268,Hoke,"Little Green Berets Daycare And Learning Center, I",Center,3 Star C 2C,5,2,0,0,0,0,0,0,0,0,53,53,Independent Constructed for Child,Y,6,December,2020
47000268,Hoke,"Little Green Berets Daycare And Learning Center, I",Center,3 Star C 2C,5,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,Y,6,December,2020
47000281,Hoke,Little Red Schoolhouse,Center,3 Star C 2C,11,1,0,0,3,3,0,0,6,12,44,44,Independent Modular,Y,5,December,2020
47000281,Hoke,Little Red Schoolhouse,Center,3 Star C 2C,11,2,0,0,0,0,0,0,0,0,44,44,Independent Modular,Y,5,December,2020
47000281,Hoke,Little Red Schoolhouse,Center,3 Star C 2C,11,3,0,0,0,0,0,0,0,0,44,44,Independent Modular,Y,5,December,2020
47000290,Hoke,Rising Leaders Of Success,Center,3 Star C 2C,2,1,1,4,2,1,6,0,11,25,28,28,Independent Converted Building,Y,4,December,2020
47000290,Hoke,Rising Leaders Of Success,Center,3 Star C 2C,2,2,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,4,December,2020
47000290,Hoke,Rising Leaders Of Success,Center,3 Star C 2C,2,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,4,December,2020
47000296,Hoke,Ms. P's Learning Space,Center,3 Star C 2C,7,1,1,4,0,5,6,1,12,29,29,29,Independent Modular,Y,3,December,2020
47000296,Hoke,Ms. P's Learning Space,Center,3 Star C 2C,7,2,0,0,0,0,0,0,0,0,29,29,Independent Modular,Y,3,December,2020
47000296,Hoke,Ms. P's Learning Space,Center,3 Star C 2C,7,3,0,0,0,0,0,0,0,0,29,29,Independent Modular,Y,3,December,2020
47000297,Hoke,Grandma's House Child Care Center,Center,3 Star C 2C,1,1,0,0,2,2,3,2,1,10,12,12,Independent Family Residence,N,1,December,2020
47000297,Hoke,Grandma's House Child Care Center,Center,3 Star C 2C,1,2,0,0,0,0,0,0,0,0,12,12,Independent Family Residence,N,1,December,2020
47000297,Hoke,Grandma's House Child Care Center,Center,3 Star C 2C,1,3,0,0,0,0,0,0,0,0,12,12,Independent Family Residence,N,1,December,2020
47000306,Hoke,Dominion Christian Academy Preschool,Center,Other,10,1,0,2,3,4,2,0,0,11,60,60,Religious Sponsored Religious,N,4,December,2020
47000306,Hoke,Dominion Christian Academy Preschool,Center,Other,10,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,N,4,December,2020
47000306,Hoke,Dominion Christian Academy Preschool,Center,Other,10,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,N,4,December,2020
47000309,Hoke,Cynthia's Creative Kids Corner,Center,3 Star C 2C,6,1,2,7,2,8,0,0,0,19,32,32,Independent Constructed for Child Care,Y,6,December,2020
47000309,Hoke,Cynthia's Creative Kids Corner,Center,3 Star C 2C,6,2,0,0,0,0,0,0,0,0,32,32,Independent Constructed for Child Care,Y,6,December,2020
47000309,Hoke,Cynthia's Creative Kids Corner,Center,3 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,6,December,2020
47000312,Hoke,Raeford Kindercare Learning Center,Center,3 Star C 2C,2,1,16,23,34,3,15,1,9,101,180,180,Franchise Constructed for Child Care,N,3,December,2020
47000312,Hoke,Raeford Kindercare Learning Center,Center,3 Star C 2C,2,2,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child Care,N,3,December,2020
47000312,Hoke,Raeford Kindercare Learning Center,Center,3 Star C 2C,2,3,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child Care,N,3,December,2020
48000020,Hyde,Linda's Childcare Home,Home,3 Star H 2C,2,1,0,0,0,1,1,0,0,2,8,8,Independent Family Residence,Y,1,December,2020
48000020,Hyde,Linda's Childcare Home,Home,3 Star H 2C,2,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
48000020,Hyde,Linda's Childcare Home,Home,3 Star H 2C,2,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
48000006,Hyde,Ethel F. Whitaker Hyde Head Start,Center,5 Star C 2C,9,1,0,3,1,11,4,0,0,19,40,40,Head Start Modular,Y,5,December,2020
48000006,Hyde,Ethel F. Whitaker Hyde Head Start,Center,5 Star C 2C,9,2,0,0,0,0,0,0,0,0,0,0,Head Start Modular,Y,5,December,2020
48000006,Hyde,Ethel F. Whitaker Hyde Head Start,Center,5 Star C 2C,9,3,0,0,0,0,0,0,0,0,0,0,Head Start Modular,Y,5,December,2020
48000025,Hyde,Mattamuskeet Elementary Preschool,Center,5 Star C 2C,0,1,0,0,0,0,11,0,0,11,51,36,Local Public School School,Y,4,December,2020
48000025,Hyde,Mattamuskeet Elementary Preschool,Center,5 Star C 2C,0,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,4,December,2020
48000025,Hyde,Mattamuskeet Elementary Preschool,Center,5 Star C 2C,0,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,Y,4,December,2020
48000029,Hyde,Ocracoke Pre­k,Center,Temp C,11,1,0,0,0,0,0,0,0,0,15,0,Local Public School Constructed for Child Care,Y,0,December,2020
48000029,Hyde,Ocracoke Pre­k,Center,Temp C,11,2,0,0,0,0,0,0,0,0,0,0,Local Public School Constructed for Child Care,Y,0,December,2020
48000029,Hyde,Ocracoke Pre­k,Center,Temp C,11,3,0,0,0,0,0,0,0,0,0,0,Local Public School Constructed for Child Care,Y,0,December,2020
49000048,Iredell,B. B.'S Day Care Home,Home,3 Star H 2C,3,1,0,0,2,0,3,0,1,6,8,8,Independent Family Residence,Y,1,December,2020
49000048,Iredell,B. B.'S Day Care Home,Home,3 Star H 2C,3,2,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,December,2020
49000048,Iredell,B. B.'S Day Care Home,Home,3 Star H 2C,3,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,December,2020
49000144,Iredell,Etta's Jambaloo Residential Child Care Center,Home,3 Star H 2C,0,1,0,1,0,2,1,0,4,8,8,8,Independent Family Residence,Y,1,December,2020
49000144,Iredell,Etta's Jambaloo Residential Child Care Center,Home,3 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
49000144,Iredell,Etta's Jambaloo Residential Child Care Center,Home,3 Star H 2C,0,3,0,0,0,1,0,0,0,1,8,8,Independent Family Residence,Y,1,December,2020
49000203,Iredell,Minnie Gray Daycare Home,Home,3 Star H 2C,0,1,1,0,1,1,2,0,0,5,8,8,Independent Family Residence,Y,2,December,2020
49000203,Iredell,Minnie Gray Daycare Home,Home,3 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,December,2020
49000203,Iredell,Minnie Gray Daycare Home,Home,3 Star H 2C,0,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,2,December,2020
49000273,Iredell,Holy Grounds Child Development Center,Home,3 Star H 2C,0,1,0,1,2,1,0,0,0,4,8,8,Independent Family Residence,Y,1,December,2020
49000273,Iredell,Holy Grounds Child Development Center,Home,3 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
49000273,Iredell,Holy Grounds Child Development Center,Home,3 Star H 2C,0,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
49000298,Iredell,Tiny Turtles Home Daycare,Home,4 Star H 2C,0,1,0,0,0,2,3,0,0,5,8,8,Independent Family Residence,Y,1,December,2020
49000298,Iredell,Tiny Turtles Home Daycare,Home,4 Star H 2C,0,2,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,December,2020
49000298,Iredell,Tiny Turtles Home Daycare,Home,4 Star H 2C,0,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,December,2020
49000305,Iredell,Jean's Happy Home,Home,3 Star H 2C,11,1,0,3,2,0,1,0,1,7,8,8,Independent Doublewide,Y,1,December,2020
49000305,Iredell,Jean's Happy Home,Home,3 Star H 2C,11,2,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,1,December,2020
49000305,Iredell,Jean's Happy Home,Home,3 Star H 2C,11,3,0,0,0,0,0,0,0,0,0,0,Independent Doublewide,Y,1,December,2020
49000371,Iredell,Star Quality Home Day Care For Children,Home,4 Star H 2C,0,1,0,0,1,1,3,1,0,6,8,8,Independent Family Residence,Y,1,December,2020
49000371,Iredell,Star Quality Home Day Care For Children,Home,4 Star H 2C,0,2,1,0,2,0,0,0,3,6,8,8,Independent Family Residence,Y,1,December,2020
49000371,Iredell,Star Quality Home Day Care For Children,Home,4 Star H 2C,0,3,0,0,0,0,0,0,0,0,5,5,Independent Family Residence,Y,1,December,2020
